round_number,game_mode,is_rated,map_slug,is_team_duels,real_lat,real_lng,real_country,round_start,round_end,my_lat,my_lng,my_guessed_country,my_dist_m,my_dist_km,my_score,my_ttg_s,my_hp_before,my_hp_after,my_hp_delta,opp_lat,opp_lng,opp_guessed_country,opp_dist_m,opp_dist_km,opp_score,opp_ttg_s,opp_hp_before,opp_hp_after,opp_hp_delta,round_result,guessed_correctly,opp_correct,real_country_name,my_guessed_country_name,opp_guessed_country_name,region,dist_delta_km
1,NoMoveDuels,True,668ea3252973190af74233b5,False,23.67216380911181,90.49533078648426,bd,2026-04-15 13:54:08.046000+00:00,2026-04-15 13:54:42.254000+00:00,7.852478410774868,80.21452325509648,lk,2072423.16718817,2072.42,1777.0,35.68,6000.0,3080.0,-2920.0,22.59826585344474,90.12362602613864,bd,125314.6169357734,125.31,4697.0,19.21,6000.0,6000.0,0.0,L,False,True,Bangladesh,Sri Lanka,Bangladesh,,1947.1100000000001
2,NoMoveDuels,True,668ea3252973190af74233b5,False,-20.32261298196721,-41.66549133535826,br,2026-04-15 13:54:55.924000+00:00,2026-04-15 13:55:25.069000+00:00,-18.846436337139497,-52.3816864076304,br,1134362.26766676,1134.36,2839.0,14.14,3080.0,2662.0,-418.0,-23.26169517862447,-50.26697387454365,br,946070.8574423274,946.07,3118.0,18.6,6000.0,6000.0,0.0,L,True,True,Brazil,Brazil,Brazil,Sudeste,188.28999999999985
3,NoMoveDuels,True,668ea3252973190af74233b5,False,28.463583659197123,76.16338797099745,in,2026-04-15 13:55:26.773000+00:00,2026-04-15 13:55:50.477000+00:00,0.0456139331466948,35.1112412761292,ke,5386874.181554751,5386.87,340.0,8.7,2662.0,0.0,-2662.0,20.201927627487425,78.29719475840187,in,943680.3703638064,943.68,3122.0,12.24,6000.0,6000.0,0.0,L,False,True,India,Kenya,India,Northern Zone,4443.19
1,NoMoveDuels,False,668ea3252973190af74233b5,False,4.331853476379667,-76.17986503381663,co,2026-04-15 13:49:12.068000+00:00,2026-04-15 13:49:54.628000+00:00,3.563159533449748,-75.07113170276237,co,149776.5210603849,149.78,4640.0,27.56,6000.0,6000.0,0.0,2.271419709304735,-73.78670600093456,co,350801.5214040508,350.8,4197.0,33.24,6000.0,5557.0,-443.0,W,True,True,Colombia,Colombia,Colombia,,-201.02
2,NoMoveDuels,False,668ea3252973190af74233b5,False,-23.541584617244776,28.71500488840089,za,2026-04-15 13:49:57.559000+00:00,2026-04-15 13:51:22.835000+00:00,-26.6942230461146,29.949576336897845,za,371932.1767606663,371.93,4153.0,70.28,6000.0,6000.0,0.0,-29.55806945670049,24.105967099100884,za,810793.4137507407,810.79,3336.0,79.59,5557.0,4331.0,-1226.0,W,True,True,South Africa,South Africa,South Africa,,-438.85999999999996
3,NoMoveDuels,False,668ea3252973190af74233b5,False,-43.472233482809024,-68.40745146646317,ar,2026-04-15 13:51:29.393000+00:00,2026-04-15 13:51:56.222000+00:00,-21.45875538197238,136.56009735322706,au,12357815.702454887,12357.82,10.0,11.83,6000.0,5957.0,-43.0,30.538045813099533,-107.02649033516336,mx,9120542.199233515,9120.54,53.0,15.67,4331.0,4331.0,0.0,L,False,False,Argentina,Australia,Mexico,Patagonia,3237.279999999999
4,NoMoveDuels,False,668ea3252973190af74233b5,False,42.33855952768782,23.077027116077435,bg,2026-04-15 13:51:57.299000+00:00,2026-04-15 13:52:36.561000+00:00,50.632477448553125,18.8991928016426,pl,975727.3103055292,975.73,3072.0,24.26,5957.0,4046.0,-1911.0,40.01354729427709,21.76593690168289,gr,280843.3748564952,280.84,4346.0,25.64,4331.0,4331.0,0.0,L,False,False,Bulgaria,Poland,Greece,,694.8900000000001
5,NoMoveDuels,False,668ea3252973190af74233b5,False,33.925788916075646,135.88191890703845,jp,2026-04-15 13:52:35.185000+00:00,2026-04-15 13:52:54.497000+00:00,35.17685178876768,135.95715645016347,jp,139282.3698589333,139.28,4664.0,20.75,4046.0,4046.0,0.0,35.05595566877777,134.8973728226817,jp,154705.6073193186,154.71,4628.0,4.31,4331.0,4259.0,-72.0,W,True,True,Japan,Japan,Japan,,-15.430000000000007
6,NoMoveDuels,False,668ea3252973190af74233b5,False,5.079505054807477,-72.7497725695351,co,2026-04-15 13:53:08.232000+00:00,2026-04-15 13:53:33.746000+00:00,-10.207564649592545,-76.10375078142951,pe,1739957.4655998002,1739.96,2098.0,26.95,4046.0,0.0,-4046.0,3.367891631184767,-73.8445379070983,co,225743.2321346144,225.74,4467.0,10.51,4259.0,4259.0,0.0,L,False,True,Colombia,Peru,Colombia,,1514.22
1,NoMoveDuels,True,668ea3252973190af74233b5,False,7.932959607243911,79.74708229657173,lk,2026-04-15 10:08:09.368000+00:00,2026-04-15 10:09:11.286000+00:00,15.5467178222761,103.1085189042994,th,2677823.1801080685,2677.82,1314.0,46.92,6000.0,2641.0,-3359.0,8.10711089506254,80.96414279672348,lk,135399.147376931,135.4,4673.0,63.32,6000.0,6000.0,0.0,L,False,True,Sri Lanka,Thailand,Sri Lanka,,2542.42
2,NoMoveDuels,True,668ea3252973190af74233b5,False,41.213934147009226,35.86842527493891,tr,2026-04-15 10:09:24.851000+00:00,2026-04-15 10:09:54.829000+00:00,40.90956650471769,-1.9646188226326733,es,3146707.6496767323,3146.71,1040.0,14.98,2641.0,1633.0,-1008.0,47.58838122071022,10.19531239157545,de,2147406.366377334,2147.41,1712.0,31.35,6000.0,6000.0,0.0,L,False,False,Türkiye,Spain,Germany,,999.3000000000002
3,NoMoveDuels,True,668ea3252973190af74233b5,False,27.051293606435124,85.63254757179595,np,2026-04-15 10:10:08.365000+00:00,2026-04-15 10:10:36.760000+00:00,23.04262732825381,76.16259679366188,in,1052516.223601952,1052.52,2957.0,13.39,1633.0,79.0,-1554.0,23.94909266294252,90.34338326225202,bd,585155.7132235796,585.16,3734.0,25.08,6000.0,6000.0,0.0,L,False,False,Nepal,India,Bangladesh,,467.36
4,NoMoveDuels,True,668ea3252973190af74233b5,False,53.032168353271565,5.715284382692747,nl,2026-04-15 10:10:45.651000+00:00,2026-04-15 10:11:32.217000+00:00,52.00625022508979,-2.767809986664816,gb,584836.2938985343,584.84,3734.0,47.94,79.0,0.0,-79.0,49.14448372285824,7.873631242563879,de,457765.9146802357,457.77,3979.0,31.57,6000.0,6000.0,0.0,L,False,False,Netherlands,United Kingdom,Germany,,127.07000000000005
1,NoMoveDuels,True,668ea3252973190af74233b5,False,-7.756862080622229,111.47965407005256,id,2026-04-15 10:04:01.719000+00:00,2026-04-15 10:04:53.468000+00:00,13.883686317062216,121.4560328298761,ph,2646259.3850104213,2646.26,1335.0,36.75,6000.0,3111.0,-2889.0,-5.011953925884753,110.16993652276756,id,337789.8562692161,337.79,4224.0,51.34,6000.0,6000.0,0.0,L,False,True,Indonesia,Philippines,Indonesia,Java & Nusa Tenggara,2308.4700000000003
2,NoMoveDuels,True,668ea3252973190af74233b5,False,-25.19461489166798,143.41593511843553,au,2026-04-15 10:05:05.279000+00:00,2026-04-15 10:06:20.512000+00:00,-32.55551609533101,142.525905406627,au,823058.0007428265,823.06,3316.0,60.23,3111.0,3111.0,0.0,-27.42406316469297,21.542527444233567,za,11473357.064528331,11473.36,16.0,76.61,6000.0,2700.0,-3300.0,W,True,False,Australia,Australia,South Africa,Queensland,-10650.300000000001
3,NoMoveDuels,True,668ea3252973190af74233b5,False,4.331853476379667,-76.17986503381663,co,2026-04-15 10:06:34.050000+00:00,2026-04-15 10:07:50.539000+00:00,4.391924639206157,-74.89847601428924,co,142228.1756156442,142.23,4657.0,61.49,3111.0,3111.0,0.0,-24.990046027061343,-60.02929623660391,ar,3698079.793808108,3698.08,790.0,73.54,2700.0,0.0,-2700.0,W,True,False,Colombia,Colombia,Argentina,,-3555.85
1,NoMoveDuels,False,668ea3252973190af74233b5,False,36.98711100681594,-88.51790379154329,us,2026-04-15 10:00:21.058000+00:00,2026-04-15 10:01:21.208000+00:00,36.65293167260566,-82.13335791189382,us,569419.7790737929,569.42,3763.0,56.12,6000.0,6000.0,0.0,42.26633549687007,-89.07865625798695,us,588979.960979651,588.98,3727.0,45.15,6000.0,5964.0,-36.0,W,True,True,United States,United States,United States,South,-19.56000000000006
2,NoMoveDuels,False,668ea3252973190af74233b5,False,40.91361264592944,-112.73423142624682,us,2026-04-15 10:01:29.394000+00:00,2026-04-15 10:02:08.831000+00:00,36.23549403935627,-112.30644024277348,us,521508.5550322232,521.51,3854.0,40.81,6000.0,6000.0,0.0,35.219675967143814,-106.66602209741572,us,826018.8542190982,826.02,3311.0,24.44,5964.0,5150.0,-814.0,W,True,True,United States,United States,United States,West,-304.51
3,NoMoveDuels,False,668ea3252973190af74233b5,False,42.927671000264354,10.94897791534392,it,2026-04-15 10:02:22.374000+00:00,2026-04-15 10:03:05.472000+00:00,38.30986091860756,-4.176788657761176,es,1373565.035028225,1373.57,2519.0,44.47,6000.0,6000.0,0.0,40.72528995876412,-6.961829143655113,pt,1501167.6915973877,1501.17,2364.0,28.1,5150.0,4840.0,-310.0,W,False,False,Italy,Spain,Portugal,,-127.60000000000014
4,NoMoveDuels,False,668ea3252973190af74233b5,False,-22.579733610775264,-44.51444869432908,br,2026-04-15 10:03:19.010000+00:00,2026-04-15 10:03:52.918000+00:00,-21.560198684922668,-52.02363990353193,br,781968.9863090358,781.97,3384.0,18.91,6000.0,6000.0,0.0,9.912890074708262,-73.98145263780403,co,4833047.934605058,4833.05,448.0,23.39,4840.0,0.0,-4840.0,W,True,False,Brazil,Brazil,Colombia,Centro-Oeste,-4051.08
1,NoMoveDuels,True,668ea3252973190af74233b5,False,21.75961612447117,-102.38141528871564,mx,2026-04-14 10:17:39.072000+00:00,2026-04-14 10:18:24.907000+00:00,39.53131556285904,22.51111527375861,gr,11120505.293949405,11120.51,9.0,44.01,6000.0,2579.0,-3421.0,17.906673845772776,-97.58881205788428,mx,659322.8298340482,659.32,3430.0,30.84,6000.0,6000.0,0.0,L,False,True,Mexico,Greece,Mexico,North,10461.19
2,NoMoveDuels,True,668ea3252973190af74233b5,False,-13.750412713539236,-71.58971526381927,pe,2026-04-14 10:18:35.296000+00:00,2026-04-14 10:19:09.844000+00:00,-1.0355511084790028,-78.62570411935128,ec,1611912.3440497152,1611.91,1990.0,22.2,2579.0,1313.0,-1266.0,-7.473991319968659,-78.06163069777985,pe,993390.7576135134,993.39,2834.0,19.55,6000.0,6000.0,0.0,L,False,True,Peru,Ecuador,Peru,,618.5200000000001
3,NoMoveDuels,True,668ea3252973190af74233b5,False,-26.438660522330974,27.878664128155062,za,2026-04-14 10:19:09.720000+00:00,2026-04-14 10:19:35.439000+00:00,-27.714080370735893,29.13687026724705,za,188759.1369468274,188.76,4489.0,10.72,1313.0,555.0,-758.0,-26.062553501176488,27.666658684708327,za,46861.7459271627,46.86,4868.0,21.34,6000.0,6000.0,0.0,L,True,True,South Africa,South Africa,South Africa,,141.89999999999998
4,NoMoveDuels,True,668ea3252973190af74233b5,False,43.12912055572356,-72.81329814338785,us,2026-04-14 10:19:43.288000+00:00,2026-04-14 10:20:16.557000+00:00,40.08247997898237,-84.2478088097349,us,1008252.3391093044,1008.25,2810.0,18.27,555.0,555.0,0.0,45.91227664698252,-121.80438084644878,us,3834996.4815499536,3835.0,559.0,30.48,6000.0,3749.0,-2251.0,W,True,True,United States,United States,United States,Northeast,-2826.75
5,NoMoveDuels,True,668ea3252973190af74233b5,False,15.208964052273,121.408987507099,ph,2026-04-14 10:20:25.991000+00:00,2026-04-14 10:21:12.486000+00:00,13.359469566644602,122.03193588472476,ph,216331.5062128678,216.33,4419.0,36.4,555.0,555.0,0.0,-1.2941669693187636,113.27344531875302,id,2041557.2142201525,2041.56,1557.0,31.5,3749.0,0.0,-3749.0,W,True,False,Philippines,Philippines,Indonesia,,-1825.23
1,NmpzDuels,False,65c86935d327035509fd616f,False,17.329309666060542,104.55275976606154,th,2026-04-14 08:45:40.994000+00:00,2026-04-14 08:46:03.164000+00:00,12.592463290982714,99.7550606914496,th,736794.3078816187,736.79,3357.0,7.17,6000.0,5543.0,-457.0,14.54688549137828,100.87104977212763,th,500641.1923048856,500.64,3814.0,18.03,6000.0,6000.0,0.0,L,True,True,Thailand,Thailand,Thailand,,236.14999999999998
2,NmpzDuels,False,65c86935d327035509fd616f,False,54.36747518934413,-8.05086800456994,gb,2026-04-14 08:46:11.239000+00:00,2026-04-14 08:46:42.027000+00:00,48.44033995023532,19.264357801530828,sk,1991122.996774348,1991.12,1704.0,15.79,5543.0,1991.0,-3552.0,54.25188429136321,-2.1968365864669592,gb,379868.264874618,379.87,4072.0,25.68,6000.0,6000.0,0.0,L,False,True,United Kingdom,Slovakia,United Kingdom,,1611.25
3,NmpzDuels,False,65c86935d327035509fd616f,False,18.273114787170407,-98.56558673610404,mx,2026-04-14 08:46:49.130000+00:00,2026-04-14 08:47:22.988000+00:00,-34.038750779566186,-64.05595301855314,ar,6869335.878410776,6869.34,122.0,18.86,1991.0,297.0,-1694.0,-1.999609684620129,-79.99576896811631,ec,3035224.3452211483,3035.22,969.0,30.13,6000.0,6000.0,0.0,L,False,False,Mexico,Argentina,Ecuador,South,3834.1200000000003
4,NmpzDuels,False,65c86935d327035509fd616f,False,45.777902325104975,19.267186807440115,rs,2026-04-14 08:47:31.477000+00:00,2026-04-14 08:48:00.287000+00:00,43.24142686009959,23.483107679093685,bg,437280.928565091,437.28,3947.0,13.81,297.0,297.0,0.0,40.47169662789026,30.2825632344983,tr,1069626.1532803304,1069.63,2805.0,26.6,6000.0,4858.0,-1142.0,W,False,False,Serbia,Bulgaria,Türkiye,,-632.3500000000001
5,NmpzDuels,False,65c86935d327035509fd616f,False,31.049763432669742,35.37529895201528,il,2026-04-14 08:48:10.296000+00:00,2026-04-14 08:48:48.893000+00:00,52.325945024123385,66.79463611849569,kz,3472908.540489419,3472.91,765.0,39.98,297.0,0.0,-297.0,24.957044631514744,56.261686908016216,ae,2155460.466381901,2155.46,1559.0,23.6,4858.0,4858.0,0.0,L,False,False,Israel,Kazakhstan,United Arab Emirates,,1317.4499999999998
1,NoMoveDuels,False,668ea3252973190af74233b5,False,-23.999755305673,30.66354992384983,za,2026-04-13 15:09:26.704000+00:00,2026-04-13 15:09:58.405000+00:00,-24.218503978482705,25.93904144488397,bw,480108.7804435925,480.11,3800.0,16.7,6000.0,5657.0,-343.0,-26.0635753147641,28.326003766200508,za,328812.2689920095,328.81,4143.0,22.14,6000.0,6000.0,0.0,L,False,True,South Africa,Botswana,South Africa,,151.3
2,NoMoveDuels,False,668ea3252973190af74233b5,False,37.23671491812633,41.25237580394122,tr,2026-04-13 15:10:01.102000+00:00,2026-04-13 15:10:36.893000+00:00,39.246630920408414,39.08891422764842,tr,292636.1416165026,292.64,4230.0,37.26,5657.0,5517.0,-140.0,38.665134111736506,38.98139065121911,tr,254696.252095634,254.7,4323.0,20.79,6000.0,6000.0,0.0,L,True,True,Türkiye,Türkiye,Türkiye,,37.94
3,NoMoveDuels,False,668ea3252973190af74233b5,False,61.7724236550904,-149.29405422337044,us,2026-04-13 15:10:50.604000+00:00,2026-04-13 15:11:44.266000+00:00,64.92408229978318,-18.1916302946471,is,5362001.237742468,5362.0,233.0,37.79,5517.0,5517.0,0.0,-13.76118029702533,-71.19630796875377,pe,10740798.789575396,10740.8,11.0,38.66,6000.0,5778.0,-222.0,W,False,False,United States,Iceland,Peru,Alaska,-5378.799999999999
4,NoMoveDuels,False,668ea3252973190af74233b5,False,-31.40040943338601,-68.33156656519925,ar,2026-04-13 15:11:41.526000+00:00,2026-04-13 15:12:24.972000+00:00,-26.009166784681767,-65.13714968123,ar,675497.4239470055,675.5,3399.0,28.45,5517.0,3511.0,-2006.0,-30.04083995353177,-66.61933061309415,ar,222801.722541995,222.8,4402.0,41.0,5778.0,5778.0,0.0,L,True,True,Argentina,Argentina,Argentina,Nuevo Cuyo,452.7
5,NoMoveDuels,False,668ea3252973190af74233b5,False,43.02599234192762,141.46777942449174,jp,2026-04-13 15:12:34.798000+00:00,2026-04-13 15:13:02.693000+00:00,34.939878947103786,136.48481305658515,jp,996488.897056484,996.49,2829.0,12.89,3511.0,3511.0,0.0,34.41567965570925,132.3824665405434,jp,1238534.6509391293,1238.53,2464.0,29.37,5778.0,5230.0,-548.0,W,True,True,Japan,Japan,Japan,,-242.03999999999996
6,NoMoveDuels,False,668ea3252973190af74233b5,False,-28.918549505398456,-49.731334308634224,br,2026-04-13 15:13:16.516000+00:00,2026-04-13 15:14:11.017000+00:00,-16.888814918545982,-51.17298620817401,br,1345725.5414483836,1345.73,2317.0,40.94,3511.0,3511.0,0.0,-15.735964354868502,-43.8992132370705,br,1583065.3764129411,1583.07,2023.0,39.5,5230.0,4642.0,-588.0,W,True,True,Brazil,Brazil,Brazil,Sul,-237.33999999999992
7,NoMoveDuels,False,668ea3252973190af74233b5,False,-22.49840829436513,-43.13126034395098,br,2026-04-13 15:14:09.742000+00:00,2026-04-13 15:14:35.240000+00:00,-13.406101159865118,-46.34769711876804,br,1066582.4064114343,1066.58,2718.0,10.5,3511.0,1731.0,-1780.0,-25.159829728938234,-48.92766622964835,br,659578.9384319809,659.58,3430.0,26.98,4642.0,4642.0,0.0,L,True,True,Brazil,Brazil,Brazil,Sudeste,406.9999999999999
8,NoMoveDuels,False,668ea3252973190af74233b5,False,42.88307870861783,-112.63120246331316,us,2026-04-13 15:14:48.927000+00:00,2026-04-13 15:15:35.232000+00:00,43.92942173837143,-102.21482399939322,us,848887.1239856806,848.89,3078.0,31.3,1731.0,0.0,-1731.0,41.56579537091703,-111.97755805882682,us,156049.2644842423,156.05,4573.0,43.57,4642.0,4642.0,0.0,L,True,True,United States,United States,United States,West,692.8399999999999
1,NoMoveDuels,False,668ea3252973190af74233b5,False,17.714004661172268,105.96592830056888,vn,2026-04-13 09:54:54.663000+00:00,2026-04-13 09:55:30.981000+00:00,13.40223526536682,108.58726422052388,vn,555581.3156090463,555.58,3640.0,32.08,6000.0,5700.0,-300.0,21.25292943540596,104.65566791390168,vn,416782.434698835,416.78,3940.0,21.32,6000.0,6000.0,0.0,L,True,True,Viet Nam,Viet Nam,Viet Nam,,138.80000000000007
2,NoMoveDuels,False,668ea3252973190af74233b5,False,40.14529132464529,-7.013396810099082,es,2026-04-13 09:55:38.992000+00:00,2026-04-13 09:56:20.589000+00:00,38.91424216861284,-3.1116437857180723,es,361502.9778178906,361.5,4067.0,43.04,5700.0,5700.0,0.0,39.34273537803118,-2.3537859479431544,es,408209.9116985961,408.21,3960.0,26.6,6000.0,5893.0,-107.0,W,True,True,Spain,Spain,Spain,,-46.70999999999998
3,NoMoveDuels,False,668ea3252973190af74233b5,False,-17.92357367922704,-53.23353344725984,br,2026-04-13 09:56:34.229000+00:00,2026-04-13 09:57:10.501000+00:00,-10.520873677799344,-48.21274766068736,br,984853.3870619644,984.85,2848.0,21.27,5700.0,3090.0,-2610.0,-19.204278994386296,-53.69208266188858,br,150386.8226903574,150.39,4588.0,37.73,5893.0,5893.0,0.0,L,True,True,Brazil,Brazil,Brazil,Centro-Oeste,834.46
4,NoMoveDuels,False,668ea3252973190af74233b5,False,14.913628384744998,100.33050812983436,th,2026-04-13 09:57:24.153000+00:00,2026-04-13 09:57:48.165000+00:00,14.688317237517172,99.84675005660802,th,57726.562905255,57.73,4838.0,9.01,3090.0,3090.0,0.0,15.509881298454234,103.1394429508178,th,308598.258971764,308.6,4192.0,21.72,5893.0,4924.0,-969.0,W,True,True,Thailand,Thailand,Thailand,,-250.87000000000003
5,NoMoveDuels,False,668ea3252973190af74233b5,False,39.15305647960736,8.616891518532276,it,2026-04-13 09:57:58.122000+00:00,2026-04-13 09:58:35.503000+00:00,41.84773324695967,23.580638287445137,bg,1298379.214381981,1298.38,2381.0,22.38,3090.0,170.0,-2920.0,42.57929633684991,11.716641434653967,it,461536.5027867758,461.54,3841.0,24.38,4924.0,4924.0,0.0,L,False,True,Italy,Bulgaria,Italy,,836.8400000000001
6,NoMoveDuels,False,668ea3252973190af74233b5,False,24.834630580154226,83.78642094579666,in,2026-04-13 09:58:34.851000+00:00,2026-04-13 09:58:59.380000+00:00,25.057217033032384,79.56095521119693,in,426717.0248892484,426.72,3918.0,9.53,170.0,0.0,-170.0,23.742163439108147,83.81807675916089,in,121519.1637324508,121.52,4665.0,14.14,4924.0,4924.0,0.0,L,True,True,India,India,India,Central Zone,305.20000000000005
1,NoMoveDuels,False,68bea2cfd3027b2016ce4f74,False,56.13682715639411,23.51456305302096,lt,2026-04-12 15:53:41.684000+00:00,2026-04-12 15:54:08.135000+00:00,57.93792264375726,26.51598724502865,ee,270287.9259889053,270.29,4284.0,11.45,6000.0,5291.0,-709.0,56.15738461356155,23.535283785095647,lt,2621.5697466898,2.62,4993.0,25.57,6000.0,6000.0,0.0,L,False,True,Lithuania,Estonia,Lithuania,,267.67
2,NoMoveDuels,False,68bea2cfd3027b2016ce4f74,False,42.39314612247707,-2.140355536111991,es,2026-04-12 15:54:19.573000+00:00,2026-04-12 15:54:46.607000+00:00,38.41179330574219,-4.876758127489535,es,499604.3289862447,499.6,3758.0,12.03,5291.0,5291.0,0.0,20.55785080238153,-99.20192038026052,mx,9037048.757000005,9037.05,29.0,28.56,6000.0,2271.0,-3729.0,W,True,False,Spain,Spain,Mexico,,-8537.449999999999
3,NoMoveDuels,False,68bea2cfd3027b2016ce4f74,False,9.145805438190791,105.4872409699359,vn,2026-04-12 15:55:00.387000+00:00,2026-04-12 15:55:34.768000+00:00,-5.123273092210873,105.30540402721738,id,1586777.1402777866,1586.78,2019.0,19.38,5291.0,1373.0,-3918.0,10.336151784949664,105.28514036514473,vn,134200.7270219833,134.2,4631.0,21.5,2271.0,2271.0,0.0,L,False,True,Viet Nam,Indonesia,Viet Nam,,1452.58
4,NoMoveDuels,False,68bea2cfd3027b2016ce4f74,False,-2.1350622097252367,102.85908552124926,id,2026-04-12 15:55:34.187000+00:00,2026-04-12 15:56:05.019000+00:00,2.712018378271077,101.88165507990212,my,549813.2788146548,549.81,3652.0,15.83,1373.0,1373.0,0.0,5.446664689064328,118.01692247547344,my,1882820.4853496265,1882.82,1705.0,30.88,2271.0,0.0,-2271.0,W,False,False,Indonesia,Malaysia,Malaysia,Sumatra,-1333.01
1,NoMoveDuels,True,68bea2cfd3027b2016ce4f74,False,-22.51033861523057,30.13248554532628,za,2026-04-11 14:35:30.805000+00:00,2026-04-11 14:36:13.549000+00:00,-26.355277976592205,27.374183949126884,za,510602.4677621336,510.6,3735.0,31.09,6000.0,6000.0,0.0,-35.216192466479576,-60.8169542049672,ar,8670873.387824642,8670.87,35.0,27.74,6000.0,2300.0,-3700.0,W,True,False,South Africa,South Africa,Argentina,,-8160.27
