rounds_played,start_time,end_time,my_health,opp_health,my_avg_dist_m,opp_avg_dist_m,my_avg_dist_km,opp_avg_dist_km,game_mode,is_rated,is_team_duels,result
6,2026-03-31 20:09:41.910000+00:00,2026-03-31 20:15:11.883000+00:00,2643.0,0.0,2841493.07,6653598.17,2841.49,6653.6,NoMoveDuels,True,False,W
5,2026-04-01 00:01:38.691000+00:00,2026-04-01 00:06:03.118000+00:00,5506.0,0.0,2341168.92,5328187.06,2341.17,5328.19,NoMoveDuels,True,False,W
4,2026-04-02 21:07:12.569000+00:00,2026-04-02 21:09:42.089000+00:00,5683.0,0.0,725207.54,2510642.51,725.21,2510.64,NoMoveDuels,True,False,W
5,2026-04-02 21:11:13.127000+00:00,2026-04-02 21:16:12.654000+00:00,1233.0,0.0,2166921.7,3013107.02,2166.92,3013.1,NoMoveDuels,True,False,W
5,2026-04-02 21:16:36.929000+00:00,2026-04-02 21:21:12.310000+00:00,4097.0,0.0,2208138.65,6542823.81,2208.14,6542.82,NoMoveDuels,True,False,W
2,2026-04-03 09:01:35.823000+00:00,2026-04-03 09:02:58.692000+00:00,0.0,6000.0,8973287.9,251619.27,8973.29,251.62,NoMoveDuels,True,False,L
5,2026-04-03 09:03:24.631000+00:00,2026-04-03 09:07:38.155000+00:00,3907.0,0.0,623301.83,2778616.68,623.3,2778.62,NoMoveDuels,True,False,W
4,2026-04-03 20:24:06.717000+00:00,2026-04-03 20:27:05.550000+00:00,4956.0,0.0,1019112.06,7331076.68,1019.11,7331.08,NoMoveDuels,True,False,W
6,2026-04-03 20:27:32.342000+00:00,2026-04-03 20:33:37.856000+00:00,0.0,1886.0,6663989.17,4677735.27,6663.99,4677.73,NoMoveDuels,True,False,L
4,2026-04-05 09:38:46.662000+00:00,2026-04-05 09:41:23.832000+00:00,0.0,6000.0,7098539.74,5148249.86,7098.54,5148.25,NoMoveDuels,True,False,L
3,2026-04-05 09:41:46.467000+00:00,2026-04-05 09:44:19.340000+00:00,6000.0,0.0,670359.9,3471839.89,670.36,3471.84,NoMoveDuels,True,False,W
8,2026-04-05 09:44:50.233000+00:00,2026-04-05 09:52:35.842000+00:00,0.0,1605.0,1991774.95,1681986.03,1991.78,1681.99,NoMoveDuels,True,False,L
8,2026-04-05 15:59:49.414000+00:00,2026-04-05 16:07:05.744000+00:00,2126.0,0.0,894940.47,1792371.59,894.94,1792.37,NoMoveDuels,True,False,W
3,2026-04-07 13:41:52.768000+00:00,2026-04-07 13:43:49.614000+00:00,5747.0,0.0,824509.59,6725750.38,824.51,6725.75,NoMoveDuels,True,False,W
5,2026-04-07 13:44:16.390000+00:00,2026-04-07 13:47:23.676000+00:00,0.0,4422.0,1270480.21,744083.1,1270.48,744.08,NoMoveDuels,True,False,L
4,2026-04-07 13:47:46.664000+00:00,2026-04-07 13:50:13.149000+00:00,5666.0,0.0,382763.43,1406063.81,382.76,1406.06,NoMoveDuels,True,False,W
6,2026-04-07 14:12:23.980000+00:00,2026-04-07 14:16:30.366000+00:00,0.0,3506.0,6544765.08,3545083.54,6544.77,3545.08,NoMoveDuels,True,False,L
4,2026-04-07 14:16:43.696000+00:00,2026-04-07 14:19:28.491000+00:00,1644.0,0.0,1589695.86,4604736.77,1589.7,4604.74,NoMoveDuels,True,False,W
7,2026-04-07 14:19:58.376000+00:00,2026-04-07 14:25:37.206000+00:00,2292.0,0.0,535577.95,575875.86,535.58,575.88,NoMoveDuels,True,False,W
4,2026-04-07 16:16:30.065000+00:00,2026-04-07 16:19:20.609000+00:00,5793.0,0.0,335838.98,971415.42,335.84,971.42,NoMoveDuels,True,False,W
4,2026-04-07 16:19:56.605000+00:00,2026-04-07 16:23:44.887000+00:00,0.0,3487.0,2989065.36,2504925.76,2989.06,2504.93,NoMoveDuels,True,False,L
7,2026-04-07 16:24:06.332000+00:00,2026-04-07 16:29:18.395000+00:00,0.0,390.0,4038989.66,1267466.17,4038.99,1267.47,NoMoveDuels,True,False,L
5,2026-04-07 16:29:27.735000+00:00,2026-04-07 16:32:44.186000+00:00,1039.0,0.0,1880905.38,2961091.47,1880.9,2961.09,NoMoveDuels,True,False,W
2,2026-04-07 16:34:16.707000+00:00,2026-04-07 16:36:12.551000+00:00,6000.0,0.0,762646.19,9996017.77,762.65,9996.02,NmpzDuels,False,False,W
5,2026-04-07 16:36:41.492000+00:00,2026-04-07 16:39:11.422000+00:00,1594.0,0.0,2775324.31,3176835.66,2775.33,3176.84,NmpzDuels,True,False,W
5,2026-04-08 10:19:33.211000+00:00,2026-04-08 10:22:14.738000+00:00,0.0,1156.0,894557.64,644520.4,894.56,644.52,NmpzDuels,True,False,L
5,2026-04-08 10:22:30.727000+00:00,2026-04-08 10:26:03.606000+00:00,2194.0,0.0,5785400.53,4291173.7,5785.4,4291.17,NoMoveDuels,True,False,W
8,2026-04-08 11:45:35.074000+00:00,2026-04-08 11:51:44.273000+00:00,608.0,0.0,2174001.1,1850647.3,2174.0,1850.65,NoMoveDuels,True,False,W
5,2026-04-08 11:57:06.925000+00:00,2026-04-08 12:00:00.932000+00:00,1934.0,0.0,5186314.42,6354864.8,5186.32,6354.87,NoMoveDuels,True,False,W
4,2026-04-10 12:42:45.108000+00:00,2026-04-10 12:46:14.218000+00:00,0.0,2789.0,4440136.54,2907547.09,4440.14,2907.55,NoMoveDuels,False,False,L
3,2026-04-11 10:32:51.717000+00:00,2026-04-11 10:34:34.053000+00:00,0.0,6000.0,4515122.12,358894.34,4515.12,358.89,NmpzDuels,False,False,L
9,2026-04-11 14:21:19.918000+00:00,2026-04-11 14:30:49.563000+00:00,1363.0,0.0,2262503.01,2185330.74,2262.5,2185.33,NoMoveDuels,False,False,W
4,2026-04-11 14:31:35.226000+00:00,2026-04-11 14:35:06.669000+00:00,5551.0,0.0,1388370.83,5190570.2,1388.37,5190.57,NoMoveDuels,True,False,W
3,2026-04-11 14:35:30.805000+00:00,2026-04-11 14:37:48.994000+00:00,2087.0,0.0,6482380.55,3418907.05,6482.38,3418.91,NoMoveDuels,True,False,W
4,2026-04-12 15:53:41.684000+00:00,2026-04-12 15:56:05.019000+00:00,1373.0,0.0,726620.67,2764172.88,726.62,2764.17,NoMoveDuels,False,False,W
6,2026-04-13 09:54:54.663000+00:00,2026-04-13 09:58:59.380000+00:00,0.0,4924.0,614126.75,311172.18,614.13,311.17,NoMoveDuels,False,False,L
8,2026-04-13 15:09:26.704000+00:00,2026-04-13 15:15:35.232000+00:00,0.0,4642.0,1383490.94,1898042.16,1383.49,1898.04,NoMoveDuels,False,False,L
5,2026-04-14 08:45:40.994000+00:00,2026-04-14 08:48:48.893000+00:00,0.0,4858.0,2701488.53,1428164.08,2701.49,1428.16,NmpzDuels,False,False,L
5,2026-04-14 10:17:39.072000+00:00,2026-04-14 10:21:12.486000+00:00,555.0,0.0,2829152.12,1515225.81,2829.15,1515.23,NoMoveDuels,True,False,W
4,2026-04-15 10:00:21.058000+00:00,2026-04-15 10:03:52.918000+00:00,6000.0,0.0,811615.59,1937303.61,811.62,1937.3,NoMoveDuels,False,False,W
3,2026-04-15 10:04:01.719000+00:00,2026-04-15 10:07:50.539000+00:00,3111.0,0.0,1203848.52,5169742.24,1203.85,5169.74,NoMoveDuels,True,False,W
4,2026-04-15 10:08:09.368000+00:00,2026-04-15 10:11:32.217000+00:00,0.0,6000.0,1865470.84,831431.79,1865.47,831.44,NoMoveDuels,True,False,L
6,2026-04-15 13:49:12.068000+00:00,2026-04-15 13:53:33.746000+00:00,0.0,4259.0,2622415.26,1823904.89,2622.42,1823.9,NoMoveDuels,False,False,L
3,2026-04-15 13:54:08.046000+00:00,2026-04-15 13:55:50.477000+00:00,0.0,6000.0,2864553.21,671688.61,2864.55,671.69,NoMoveDuels,True,False,L
11,2026-04-15 13:56:02.417000+00:00,2026-04-15 14:04:17.086000+00:00,3363.0,0.0,2642369.5,3034567.97,2642.37,3034.57,NoMoveDuels,True,False,W
2,2026-04-15 14:04:26.909000+00:00,2026-04-15 14:05:52.096000+00:00,0.0,6000.0,4191342.14,98878.57,4191.34,98.88,NoMoveDuels,True,False,L
2,2026-04-15 14:06:13.407000+00:00,2026-04-15 14:07:15.327000+00:00,2492.0,4516.0,3902750.4,1154164.0,3902.75,1154.16,NoMoveDuels,True,False,L
4,2026-04-15 14:09:28.112000+00:00,2026-04-15 14:11:54.222000+00:00,0.0,5976.0,3768845.0,4437499.63,3768.84,4437.5,NoMoveDuels,True,False,L
4,2026-04-16 15:18:35.197000+00:00,2026-04-16 15:20:55.684000+00:00,2628.0,0.0,1897260.25,1163672.34,1897.26,1163.68,NoMoveDuels,False,False,W
6,2026-04-16 15:21:15.737000+00:00,2026-04-16 15:25:42.950000+00:00,0.0,4938.0,8914384.12,1487323.04,8914.38,1487.32,NoMoveDuels,True,False,L
5,2026-04-16 15:26:01.407000+00:00,2026-04-16 15:28:51.719000+00:00,0.0,2707.0,4374349.07,1209025.33,4374.35,1209.02,NoMoveDuels,True,False,L
5,2026-04-16 15:29:36.749000+00:00,2026-04-16 15:31:45.856000+00:00,1795.0,0.0,1584601.08,8011613.58,1584.6,8011.61,NmpzDuels,True,False,W
5,2026-04-16 15:33:25.194000+00:00,2026-04-16 15:35:43.326000+00:00,0.0,3600.0,1351184.87,931784.89,1351.18,931.78,NmpzDuels,True,False,L
3,2026-04-16 17:35:34.025000+00:00,2026-04-16 17:36:57.477000+00:00,6000.0,0.0,2467357.8,7328249.73,2467.36,7328.25,NmpzDuels,True,False,W
4,2026-04-16 17:37:20.211000+00:00,2026-04-16 17:39:32.386000+00:00,0.0,1931.0,3568179.46,2658981.58,3568.18,2658.98,NmpzDuels,True,False,L
5,2026-04-16 17:39:57.465000+00:00,2026-04-16 17:43:56.950000+00:00,2151.0,0.0,4119013.88,8209404.1,4119.02,8209.4,NoMoveDuels,True,False,W
4,2026-04-16 17:44:35.740000+00:00,2026-04-16 17:47:31.674000+00:00,5831.0,0.0,2830869.12,10854983.93,2830.87,10854.98,NmpzDuels,True,False,W
4,2026-04-20 18:07:02.185000+00:00,2026-04-20 18:09:40.264000+00:00,5973.0,0.0,721350.33,4172748.78,721.35,4172.75,NoMoveDuels,True,False,W
4,2026-04-20 23:18:42.364000+00:00,2026-04-20 23:22:36.414000+00:00,0.0,3336.0,5327023.55,1349308.32,5327.02,1349.31,NoMoveDuels,True,False,L
6,2026-04-20 23:38:20.576000+00:00,2026-04-20 23:43:32.638000+00:00,0.0,5532.0,2083789.04,1539972.81,2083.79,1539.97,NoMoveDuels,True,False,L
6,2026-04-21 11:02:35.907000+00:00,2026-04-21 11:07:11.904000+00:00,2755.0,0.0,1491607.81,3950289.05,1491.61,3950.29,NoMoveDuels,True,False,W
